"Gene symbol","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell","memory_CD8_Tcell"
"PRDM2",23.6040579453728,16.2651982296303,14.307354200259,16.0828256945849,11.9604602352213,18.1453125235687,232.249712422166,15.9932806562568,291.498368795003
"MGLL",80.8906472672368,71.3524963582167,1233.56327114755,956.635818691216,2361.82850908392,59.661899275022,56.7062363010767,59.1734046311458,37.1664889301287
"ZFAND5",1919.54810488976,2761.74710160799,3168.30607779571,2476.20321160551,3474.62242880797,642.667630867239,859.145995191673,1656.92432729725,666.23576827595
"SIRPA",23.6894697260239,18.3805304838441,158.745292499413,294.404517740395,47.1972370220952,30.9530785521765,33.645403080725,26.3911076945489,18.4166403868112
"IL23A",133.363771601008,78.4836373407322,100.993035665039,137.143506067904,63.1658112487188,201.452095190083,641.841160208516,209.585049879562,284.633369800485
"DNAJC21",40.9304039507819,31.3851674266648,31.3503577258566,35.6435468529304,42.2627283189109,29.025640543395,68.2955891316349,23.328408779963,55.3820288172436
"RORA",53.2311562977734,1042.65886377132,12.9389173382401,13.0716331915909,14.0030093385078,120.066178118754,1291.67732603884,800.246138502419,2200.4486654974
"KMO",16.688194818242,15.3907966022282,189.914335524645,51.3198127009085,112.353479957193,17.6989393384818,12.7348980061917,20.7682535983555,8.51226756737465
"NAA30",22.501651714309,54.5759525262156,32.3059053276812,15.4103956788844,22.7886017160629,16.7333918099238,97.3534701904775,26.8075784444882,162.92034903357
"CLMN",35.0610184767899,28.1290709726391,207.802183018415,65.0011122703234,107.272613834711,49.030752552389,35.2543530271452,40.2588484111235,21.0897194730717
"MRPL41",230.219463736466,279.147920763045,433.198068442443,307.271042024891,434.847430777282,257.194859877239,791.720556353037,183.136684604149,626.005490318252
"PPP3CC",51.0813943082042,20.6541101476645,16.8895735916897,20.8017211808353,15.9473245369108,17.2790021477377,510.944223578163,17.5444887158203,1115.49358376895
"ETS1",209.110979024974,882.676819178821,10.7542797441645,27.4102009539267,23.2590779392027,604.56011830566,455.670132473128,807.92860479198,2814.62986633391
"SDC2",21.2963015562763,12.5849013282545,1562.70527771729,2813.48391493494,3137.02214888422,17.4279261510257,17.2594549486353,13.9346803163681,12.9312380342993
"YME1L1",16.3070509927262,12.5684819224616,10.1717147186579,11.5459181660575,10.7265111225813,14.1223962807442,186.021878490772,12.8392230762572,89.6924721283364
"CYP1B1",8.20951503820243,12.761986430154,4353.78665883095,4640.65586223751,2379.72640107307,15.0268634237409,8.23936982837396,12.5753181942121,6.51455665400025
"ITPRIPL2",55.1574555195916,38.6129801319427,78.4207209489563,104.189132918511,57.6041960377964,60.9137914667848,107.177034997077,60.6143299831853,62.6960218583899
"CD6",23.9478627186264,26.6859506289129,24.2422718275466,25.7468048244295,31.5262572394669,29.3594085492277,119.105811685625,27.2048128765708,286.637687641707
"EXOSC3",151.972765884672,111.173682697494,172.172509718983,70.840647813975,242.717277801542,314.77256643057,1456.16638969368,31.3762710807808,212.321182418648
"IL13RA1",17.6348328955249,20.4984156344392,1424.88917658153,646.249074900799,1556.43218127019,26.8047541904629,20.0092335358257,44.7960928600631,16.1734886597703
"GM2A",73.0197588943743,82.4913533205811,825.568434307636,5672.59637679643,760.611794391293,72.5552447484102,36.2106708560218,53.6633420290467,80.8573490629249
"HNRNPU",61.8088706605169,58.6264583331156,23.8935779235029,12.8053563856324,24.5074759142243,60.065929722432,128.184232348285,140.041052549477,316.484163401273
"RPAIN",87.5868269597434,75.269318289656,56.3540737782178,16.3299050807694,22.6028298076362,39.9790420907666,29.1579927063014,79.9814759906122,228.693016303316
"SYK",20.6479121033815,607.610293307637,1467.82371887633,762.76561547839,1049.16982146524,45.0450914672169,41.6889462142892,80.7883298112374,25.3013945541326
"POLR2A",20.4840204587108,19.4946723199206,26.8177259167543,26.7241470996674,22.6852082725828,27.485122417953,240.770111328228,25.142949569448,129.549487681602
"RUNX1",39.9575992504017,38.3278455541646,33.062777021403,46.9192647296027,34.5733620820703,35.7740859361011,853.42851212364,32.80022940537,782.745229200819
"ZAP70",670.325032325764,1541.24500106112,35.6019164895757,57.2078610813481,32.6512201493888,484.881701497108,130.645398342323,1143.35523792685,1140.99638070628
"PLPP3",11.1220976207126,11.4292988773696,2461.05297961871,531.814019755544,2326.89274847562,11.0716550893637,10.1777023508684,11.2195507187853,7.11404943689822
"NUDT4",61.008569570601,32.9628938772007,24.0276891564607,30.0473946912179,24.1810669929734,31.213516615938,1289.60184708404,34.7909218202792,204.573150687407
"LAMP2",27.9304904119307,56.893640745149,548.268204425733,148.540702889795,525.001778555893,28.0964314669438,19.4551675513913,89.9558374909939,26.430549238148
"PCNX4",12.9541280049314,14.3352186048011,16.8286553341368,19.8080574656933,18.2665402123618,19.6054927930649,1469.14543069871,18.227666819264,372.963981337271
"MGST1",26.8681484498019,19.0693993884708,57.2419137140868,82.252407411827,56.995791845746,24.0957032058003,16.623168596209,23.4430601538775,13.4437107269174
"MAP4K1",85.3150288603382,205.502480825757,40.0037959958216,57.5019110875393,42.3785993193099,450.568298359382,74.9475285545484,502.093069122723,1296.29647650109
"DAB2",24.6145592210933,274.309542431482,2639.93373207343,897.91869058725,966.473255412813,16.1611056806975,9.96620672795503,19.2109638710909,15.5088950675404
"ANXA2",9.53143212838578,9.12918771705293,18.2603435079638,21.8688204200574,18.4057929566373,11.2084897883219,495.510218840917,10.1120247876225,46.5803475868574
"ITM2A",2049.89741782005,1081.04884915324,7.63933469340891,24.2418097367356,15.821182192737,1226.88218394138,599.294365630421,467.527040899004,599.680187929313
"DYRK1A",14.6460731356139,16.4007456217969,13.3614715409609,17.2097293046649,13.4927031126759,15.9478385488958,347.395438370046,14.6511499574594,296.770936085477
"FTL",4823.31728328314,9726.53680233964,28965.179799016,27446.1182413153,29704.4612056335,3638.31313509243,14741.1759817046,7405.34893199254,7878.62962508064
"CELF1",3256.85099318028,1807.41363987675,1518.99562577024,1680.19271312234,1491.2118352492,1041.00840389958,568.380204829496,2098.13093855747,963.609629167557
"SCML4",37.9438982577535,18.1653593431554,9.64342078086448,11.9193610866718,10.0274717736473,13.6255824812956,8.54250093167551,17.7868853720395,61.0397437281311
"FADS1",67.6860677391491,108.211348701468,2690.43922047547,257.991907010323,1603.39314938325,370.552718758389,17.8001130649975,38.4731753229629,54.4254678880733
"NFATC2",228.618762715234,1340.19062046262,69.0572031300114,19.2059111040279,33.8558914068759,235.535873941671,118.49689942379,394.804603013575,599.490466129662
"GNS",54.882945266441,51.290865110754,714.895222094917,1580.93572619921,281.386635702587,33.4445910630671,224.389055425868,35.4077434990929,145.29507588552
"B4GALT1",66.410847293962,147.225064974358,73.2785473962121,52.5315773717042,52.8026342384345,20.2659373493161,26.0972520698483,59.1355180931865,182.507950181394
"CD5",1559.06785046835,42.0530781538652,32.0442811255547,66.4661092634555,48.3814297895078,626.772034314395,633.699031325669,447.3424942329,1300.67337253948
"RRAS2",60.2268959382651,612.939980106252,13.1930022314047,19.8332816075434,22.9597813829426,209.688509987245,106.222126024932,51.6187750302177,267.714783846222
"KMT2C",170.881925699826,288.675227778467,289.328172867208,246.726094964317,87.0101620348729,42.1484595756325,44.3644906546089,277.441155103092,309.17481635849
"ARHGDIA",555.414872923894,504.861376279829,712.102447003625,850.086300254188,308.48360368041,428.937607229232,1561.17656905381,327.580802107069,851.241395527085
"CCL18",9.28362983865487,13.3647412385743,17996.6529995934,126.135669655286,2872.49765545494,12.5907995856908,13.4509344813993,10.0353150189998,9.59540699165778
"RBM48",66.7748997586508,159.282614847223,58.6653199541657,28.9325584797065,54.9231132459187,46.5011986634153,114.796830497058,105.191913992412,144.176327918717
"RTN4",59.9068055223977,156.307912394962,33.4775489476414,76.6174975132816,96.1177851767758,31.3023268852139,33.3533091396239,88.5997056077433,214.779501615061
"CTNNA1",29.9020398482742,234.090893137455,2059.38949611559,1883.11122607752,2595.69651484289,187.79749382558,518.130787026459,43.6751877539193,248.522213706407
"RHOQ",84.8310785803042,393.759112234291,1983.23785655952,2168.08935291072,2336.75942904032,74.8529360029656,53.3604341691767,107.582529118066,68.5384186213439
"RHEB",1052.27640743996,526.529480464994,1382.88358867418,1110.38979599159,1778.64700180335,408.759655683693,1357.43603337707,249.003118429808,197.305587210339
"SAMD3",17.4749085430877,37.1991564193575,12.074143939044,14.2109244222787,12.5549815203618,13.4544265768783,17.717007005944,17.1954027274688,1244.66044504861
"SYNE2",18.5584330632235,41.8582328271705,14.285473986311,17.1768192224669,17.5464528131834,13.4420102136675,389.525779145719,17.3019171457579,1698.5700480286
"CTSS",169.264896915209,412.55624231824,2077.62994847415,2131.77505862815,1848.14405786213,87.3613351419574,94.7518364303535,219.7200933979,248.029945089461
"GK",12.8602697584287,17.9351822458315,408.335729750777,1077.53648205606,551.056333410226,57.2393347625624,4600.63568010515,10.5584488668976,133.83712040031
"MAX",126.253537403544,172.407234093335,178.661999144107,215.87292496797,83.4496156636255,84.7744139061909,4263.07434569744,61.7378783573894,2762.90836694729
"EPB41",8.15681538715651,10.3649877049737,8.51060680782893,8.87145352939542,9.1319375909561,8.31511951599436,72.6024334797507,7.70846712454719,175.616123978437
"MCL1",1470.89953904157,2325.05318090301,1107.16152616172,1918.97739265341,3310.41758817576,401.077715561263,1272.74660328996,162.425349579644,1201.23816348688
"TPP1",340.823026686827,1300.27133978149,7519.67190027766,5043.12755406182,4077.98004382325,662.979292652114,393.920039124627,1182.8939318074,738.123544782243
"ASAH1",111.166786066057,664.474948972766,3584.51943732004,3248.16341285324,4470.87811390888,111.649965876089,50.8077615762653,510.983890987259,241.445371979833
"APLP2",259.026519428353,661.247017564459,3716.42041879487,3869.7013146569,3101.49696970979,207.089557900964,875.839071407636,307.476640392738,836.285361643436
"WDFY3",18.0409074218014,14.6983265092456,351.887632607655,170.054279215793,194.590032161613,11.1373260973896,10.0543018344026,11.1231846781685,7.17069770896507
"CD86",13.7868312269547,31.9027525700262,1235.48433228454,2177.07214229466,5971.56143817479,16.7893677788608,11.1613644589773,18.6477026510356,8.67734686460949
"SERF2",2408.66159335965,5412.83614220637,7184.54959248122,7655.48730971056,9498.93463568408,1445.09938455513,1132.52878204622,1147.86797426706,2213.40156561997
"LCK",1464.51677193276,1200.90765292988,24.9465429837708,78.1135812591608,38.6562825559288,1789.3017619104,312.32906045424,1548.53792400625,934.237470599825
"ATP6V0C",1026.56338937995,1337.63797935548,5018.36955487683,6119.3236934718,2676.36097927217,559.724853882275,576.009980830025,648.359425847182,436.344408574382
"MDM2",20.9152885991143,20.3763112912719,101.938908449837,39.4877428643633,61.735353596273,16.7666783558795,517.651196887034,16.4142394567716,249.13967914841
"HLA.DRA",35.8889298538898,679.643083689512,15870.1264183798,16551.9319670212,10904.8817094579,76.3466526692826,733.03054208591,105.38282869036,805.570755414006
"FNDC3A",17.4873405765626,32.6496359407391,73.1728730174484,108.470543185382,41.8689548421487,38.4307972387072,110.969200352295,38.2654908283508,84.4716601520335
"SH2D1A",61.8434114796048,197.107108956009,33.0341885097976,42.6291534278526,27.6115122560266,94.8894638574368,167.253953146683,61.1526452100706,381.545420363443
"CAMK4",129.354012840167,17.6005730909433,21.3809788799488,27.8975302161185,19.9985292666381,131.661615978958,344.939491600072,127.418681171158,258.062642532135
"MLLT10",114.142717035576,77.1607092832671,134.524300979707,55.9397344446055,71.3362018799893,29.3076015149791,43.0661663850879,33.9942774408857,276.385572905823
"FTH1",6164.45655475074,9091.22192117867,24152.2671607538,24029.7830020679,28995.8236634633,2246.78288045366,8979.33880209112,2678.58803983255,8157.96159457722
"RPL38",3737.71538152252,458.228378944868,881.512978347165,719.843511751959,549.934886401585,1261.96746404364,12290.9175471103,908.742662475239,13113.4575283975
"ZNF92",6.60976051079,16.034767165322,11.1485563537579,9.16265373743851,8.51187520950885,9.76468158325117,168.956670526339,9.21841041712908,176.641865100136
"NCOA2",23.1868510618895,40.7298472875658,31.0037753714351,52.2266043125171,18.7442019775609,24.4281042148416,5040.19033302612,47.4422655291655,765.334433591689
"ACSL1",78.2812018122747,91.5780855173231,3369.2085103177,2516.07899055402,1532.32807568474,97.9975651960019,257.378369148156,40.0427735406673,61.8130479595022
"MEX3C",6.34124008677005,29.0619781390314,5.68361172313806,5.56671606802738,6.7699796632116,6.4743528766009,12.8750890004167,8.30179323193381,25.0656979298561
"CLEC7A",18.2318113919085,49.5995284619945,2860.14188065197,1683.03562577275,1128.16119214516,16.5554463210066,23.4446689086883,90.5034572893776,11.1571450132777
"RBM26",72.4073376431763,117.009349410135,91.670904293334,76.6587197877009,78.5224346346395,82.8746518801537,1452.57506032174,90.8325829094172,793.156639578278
"PTGR1",58.5799070925873,31.4936049176581,51.7212414843108,83.3535072854319,74.7063514797013,26.8464235182356,18.4520410250493,24.0347351380281,12.0294435190069
"HLA.DRB1",50.8495111692203,855.380791454583,12016.5988804108,13767.7864042431,7212.77147630227,131.950407875524,1281.97107892285,322.692894346186,1954.51575684054
"DLG1",66.1742943269508,124.565479216249,31.6770481955445,37.0614520124197,25.8678456133912,26.6243979991131,649.913542470432,30.3987058357358,458.248230606675
"NRP2",18.464381085419,23.3786950698355,21.2544791434361,26.2444507555858,23.4927712303738,22.2614243762113,60.2171281423088,22.0083334773624,35.1017122177828
"RNF13",368.046948585327,1021.77512238514,4882.69856454555,4552.78463385413,3437.69539073483,324.663187232997,357.174679588047,600.837479929403,341.617601489327
"FYN",1331.14037232662,788.281715047196,10.4358484976986,16.8379546963552,27.4923247283213,178.963057591315,812.616867107841,323.012234580172,475.585856160446
"SLC38A1",3673.1599369164,3956.84956126553,41.8484707829273,47.7652496529248,41.6955062530134,1560.24946320151,2163.85108231297,4273.71207537004,2284.18771310049
"LEF1",367.995164755576,21.0909620634418,14.4117137821086,19.0432920959378,15.3305547706733,94.8181933931472,1329.56076597003,417.16433173266,220.175632483372
"TENT5C",38.4244578703182,3723.64158699537,16.7134075881492,24.0094591517191,34.252609561904,343.209338992946,1758.77656607978,92.3715069929346,4607.89619084079
"CDV3",4716.32688979853,5595.59759461075,4333.8334616292,3355.03592677408,5175.53755513894,2714.40259677372,8627.14805681579,5008.09772816369,7294.11889182776
"PMS2P1",320.727444591615,295.184979204674,147.684335395931,103.521742774674,87.8713832768038,359.296980279742,619.221820206902,395.804169513671,632.697024141421
"LRRN3",1451.12491625117,26.88338685898,19.4812183381527,28.971952299572,23.6138029833007,1947.0389098603,22.6469129239472,3966.14305554304,40.8174033122694
"ITGB1",6.41711572172322,6.0393802062266,6.32837020992342,6.04316360384918,5.98134112894499,6.67728676487441,20.1881876974944,6.51152291330563,75.4003857887204
"CORO1C",17.8415246361326,206.01127670441,2327.31536118545,1516.02728122413,1563.53575943058,95.9434225494838,332.606257303762,30.766234991485,96.8236113452236
"LINC00513",8.24062636529023,8.88730499805103,8.5042381605449,9.82155869216999,10.5030796267577,9.77669604180141,230.483793389256,8.2599840739986,125.078802334797
"MS4A7",8.59655126248022,55.4865808496995,5691.62541089401,1380.746734437,3563.01292107779,8.62290508560526,8.20299926958224,19.5810333881017,6.49566396201799
"H3F3A",7854.80094435814,11284.0199401932,8616.6657148195,7174.47475365717,10111.2833572589,1717.14243634691,4555.872003533,2768.21637705351,3591.43452791739
"SMARCA2",47.6927147301943,29.5300009956103,36.8223806989954,43.9828290911142,35.6012502068734,35.7119993275145,216.401321637124,40.6887766545707,250.342166103879
"OGFRL1",20.1272198069996,192.879499205093,490.338421079665,824.145927056453,2275.94661090238,31.1904400069547,28.0427902666797,71.4693122422331,195.009216523705
"SENP5",18.2688763901966,26.7196554636238,19.9547596922319,21.7903354349926,31.3788809941829,22.3220249104403,298.912413177835,16.932510672845,179.461118778688
"IRF4",3953.51175803557,172.223774261622,50.9006438438909,122.989854367963,1003.23717636523,1807.98375544331,4479.56367406866,71.1022347752835,119.515382061908
"ANXA4",30.3965777617261,639.845377040804,4011.4914305463,1904.78506688356,2505.81466726824,171.633576123003,35.7939039921941,63.7217949085913,193.877490010601
"ATP6V1C1",101.747038988274,84.4056108535985,765.756023499097,621.326165241323,1186.0807347564,119.479806825992,111.116634613288,36.2094661084918,27.9195445108743
"ZEB2",8.26481198366954,1111.09079584062,404.163156092608,585.20508692269,798.831825087828,9.307018016405,50.352063568085,14.4314164216748,840.305723242085
"CPM",22.7500056737429,22.5531180506953,3437.67156252874,1374.97292972451,1249.01449119346,42.3471801429422,37.3649581157717,29.6453310025497,10.8951337337528
"MRPS15",99.5327224503951,211.163840520311,359.795915850404,303.562863800153,387.072499152675,349.836255163239,987.050439606986,171.427054222658,298.961417699469
"CD7",337.920484950422,492.282280137548,13.5867830148057,26.1992843670335,14.9457770354192,90.9876605585351,925.029778949754,71.6640662551285,354.804869564273
"PMS2P3",22.3647542408284,14.6875972600149,13.8041198540075,15.2972561862901,15.2200796111059,16.50877309056,167.58381358741,12.7968249580774,195.549494981169
"CD44",361.458698718657,107.987873215851,96.3576296956666,130.074107670407,150.703592672303,52.1375179971384,1841.31788547234,224.949289505997,173.210850757589
"MITF",16.0588090626302,15.2444109498783,965.687772446354,982.891256051991,443.231160321526,14.5354617763969,12.9095338299763,15.1402697023695,11.5798206202196
"CTBP2",84.1178458579902,2857.8639053637,998.935002983048,506.130287686853,900.879914343055,113.467238755572,46.6272842830479,157.632259187919,151.934743084615
"TXN",243.04556526803,1151.07570042037,4161.70214771,12076.3344749585,18051.4861959447,1583.99163359277,4780.53544063753,247.228113817041,734.508563107985
"RRAGD",61.6486330224277,49.3483861636759,2074.45838392119,1255.99978331675,2690.46812612133,387.9492158971,49.5377349643639,119.203352433715,23.8488451146781
"TNFRSF25",79.8919922061473,64.7117819617363,77.5655429947985,87.2639274005617,70.3670438045236,86.1323924725802,387.746110670693,86.1747916265156,148.625772670709
"CTSC",43.8400032458243,977.625428093359,11005.5223471839,658.805139637128,4475.14744176606,399.425602551932,712.701178629307,273.739155205448,411.456327769834
"CTLA4",106.259645895244,43.6130354558955,41.1548627315849,51.8946352993076,43.4477029604072,54.6723316733686,7380.59289686242,56.8071649609605,180.171186576519
"CAMSAP1",71.4992399129441,110.680441983213,268.261461244285,279.663274363951,195.362668307183,154.3588082212,298.417741733622,101.251186224783,109.168134971843
"TIMP2",25.1671160577286,47.6728840117131,3316.42227648248,4404.75481413711,2605.9343067722,76.8221268034646,18.2175809976544,180.030932728992,21.7870203790343
"PKIA",1085.0065224271,34.8447765940279,13.5847489567655,22.0092106581649,16.4461615443998,476.032083166518,1181.15697878318,275.081632056375,26.7846399911594
"LINC.PINT",34.1323774020994,32.1032176875738,25.0626663121885,32.0640775981939,26.8562878471121,25.9652282045121,405.067071287501,27.0655537465514,1268.70329698008
"PILRA",19.2093393846743,34.1310407082683,668.894095473986,608.996235525861,361.326059971527,28.1289539873649,73.7040248779385,29.5846720992421,49.430068477808
"CD58",36.488577405805,970.724100193994,1646.22064546607,1261.14024147191,2678.10999364093,108.191248855577,946.542844754888,38.9075976842877,406.930187978352
"LRRC37A4P",9.22918977433953,13.6427492825604,10.8851546534839,13.536121329965,10.0307772876582,9.23571081044917,32.768279023293,12.3080815277504,932.211176779848
"TC2N",211.144959941367,233.770001840357,8.83307033946032,11.4575327152283,9.5045379898613,93.6984969378379,79.6338553473415,246.723786238908,730.321554367586
"TKT",147.653321457724,340.330938908735,3247.76155294104,1487.64543444037,1926.80118370415,490.857347311657,364.242763506496,218.040148839568,145.085798489189
"CLEC2D",634.121727560941,148.612277724281,23.3645120043305,28.4738959759009,37.3664862125246,210.947912387445,112.561449362853,396.307373663604,116.701354853658
"DYNC1H1",34.3524240478895,37.0565200447444,45.5670162442967,48.8849509459425,41.8753835642261,49.220451956856,111.79950574871,55.6620832526504,81.5658869888188
"FKBP11",140.493541409233,795.349967385269,34.3425199809495,43.7966767941666,28.982487132744,226.665498466394,500.202167894411,213.732723769733,937.929060774249
"G3BP1",14.9499525467372,67.780224021897,11.3560956450432,15.9789255814753,33.1755504975403,22.5695852191152,1445.85734401748,27.9302580936088,607.93783607341
"PURB",22.5297749898701,22.4845873192479,24.8076126558958,30.2105595432688,22.1195249998111,25.804074819832,420.837804582855,25.2323557364813,111.362021897904
"SNRPN",16.1845460974562,10.7598756507151,6.99091357593712,6.54545507716392,7.73261026009477,8.60652590856487,9.74429628171886,32.1921717019023,49.1991334390242
"KMT2A",292.312963297326,345.412863269528,197.351407736842,105.675087741028,88.2853100418867,172.457731753235,140.012711251964,291.642871259588,790.113170606338
"NAP1L4",276.767167880737,390.830026495967,243.801298562251,169.0986697142,196.356493714357,739.649003679461,269.277242893394,657.475807634309,431.935175546824
"QKI",38.1327586747899,64.1802275691731,120.019665175645,65.3294459780257,86.1499766314242,37.6585096302072,27.0706570597528,40.611432170957,30.2186226592949
"GNG2",814.688650617215,6316.10307514474,31.3705082909966,65.8035722530082,208.673125343758,1018.79777597364,1134.53743706627,2064.90400694488,2032.35259052835
"IGF2R",47.1136761240767,1038.4733658997,785.385416927533,1820.45138637528,1417.00241332231,29.5981069272888,383.862415338315,94.7646443047274,387.514772937473
"AFF4",58.1582518684193,95.0805273576899,68.1260662665117,67.1940693934005,53.0936345461522,30.8297866382738,1205.04850256629,62.6277437627146,984.028643161891
"NPC1",22.9568214753122,91.424536350308,118.605984867272,99.2855941574869,80.0297224094478,25.5988838002972,82.9809633006452,50.1831803823607,364.893211261567
"IL1R1",14.7393704494992,13.6141735409808,32.8925966805896,17.804382558923,18.2908979811677,18.9627855465516,1297.61573168996,15.1570911253602,12.6833636822631
"MBNL1",7.36289945121644,7.22259112048322,7.74664699841003,8.15106177402597,7.16537147402924,7.35720096647809,21.1195472183742,8.36455041997343,37.4003405094023
"NCAM1",30.5557290803102,117.815700504406,39.635684869804,48.0159561029809,47.2272786109167,41.5786496664029,75.267700952844,42.9757824011366,47.4773004222934
"RBM33",219.467575630119,710.296713574681,269.534287519711,147.897514794959,369.707884251347,177.917547957281,184.773365300323,613.411753529812,926.319773566587
"GSTO1",437.532083188682,981.391183136144,5151.85759346139,8255.14877266078,6977.49030801733,1572.40920586634,977.289715965396,1115.27749495708,347.143295931208
"PRKCH",369.315243285722,645.494279540035,45.5138271782185,90.9241103790279,29.5363879009304,126.224399176087,1226.87325466964,161.222132528382,1926.92940142361
"EZR",475.489607810427,565.274183775195,246.801268604089,332.686496671993,338.481107255032,329.411017932009,3093.52826432741,309.954577487438,1760.99732214106
"ARRB1",45.259131651692,75.2214129014719,209.61890128878,114.191424370779,95.6188069522659,31.0298324126259,45.6262285224352,28.7886254080891,178.51704244055
"PTMA",5679.54641029609,7414.54012878825,2916.50533933124,2115.92826184613,2884.87981168892,3128.02428937347,17730.8428856986,3024.60074458391,12395.4970233015
"OPN3",54.4880894285085,222.624104822839,1610.06252549278,441.920485668761,3685.53284434771,538.780564876656,27.705701672946,413.008882640623,29.315179796143
"IDH1",100.198701348343,243.842197616609,6492.37672305497,7115.23159140955,6486.85286232321,585.447908790108,11.5263873258223,201.461171731418,85.1992603050711
"FOXP1",50.2682653336705,25.3184643850688,26.7995895482166,38.0501042149282,23.716003341528,37.8046554292858,2024.48185897713,66.121291549248,251.053147111957
"TRIO",9.12888714814147,11.8873233734565,29.0810005132456,25.030938868539,21.6649274453662,12.1427981069811,22.0809677826027,10.7367466330654,15.8863082840899
"APP",46.0776424992533,64.0295737168792,94.6460898869247,129.358720147704,72.319861012092,60.4590749431421,202.857453276918,95.0442207468113,145.13151285126
"IFITM1",6111.29750731917,10895.8943556079,54.6087034937704,482.920032354132,51.6502884148776,879.625733067686,238.976674581796,1537.4449087912,2382.22423027996
"EEF1D",8750.16192826153,7296.87234782868,4781.69368925204,2687.72347592775,4208.26838201692,5834.97597323219,11986.7173514248,13664.4900503594,12327.827846847
"SPOCK2",349.828010667915,310.666851010214,76.9978362789368,115.540953865685,77.5951996949763,160.926599712763,572.355818066265,215.02148332515,1345.01449013815
"INPP4B",9.85243277078394,9.44238298410429,7.92703309723617,7.78970935331386,8.10187878203357,8.28894792946237,22.2166286381329,11.7678266937535,60.3903445911087
"CTNND1",30.5150489591812,35.2486109278022,476.428860709889,283.92577229468,309.258513261473,24.2236103672479,16.294113978709,40.3528313944683,30.7088269802154
"KLRD1",32.0198800886847,4763.8111276359,19.2973789116593,36.4839745604137,20.3952671575492,30.6304572825369,29.2778660520252,47.8770381666596,2238.9746833049
"AFF1",32.5417740923633,27.9239378407563,50.858605500762,45.7665932425349,43.0404721768526,28.3837833940012,1108.93569996616,29.6509618475071,669.215244668374
"CD28",702.059259200322,13.8590023241938,12.358981920124,13.9338786603254,12.7748460482309,1030.70017045573,895.250742587806,533.635191327662,263.385387950404
"PEA15",223.362471514437,516.427136085361,2879.76026601335,3184.00414792645,3515.16087033999,370.061181956975,3197.12625023294,213.260061716721,495.219735580883
"KYNU",11.702444355375,22.8955767103038,1871.95235432062,6295.51637000492,8922.42404757388,29.8426966213421,12.7143957971414,27.3694397869333,10.1111872322949
"CALM1",30.102345552862,65.5324243672367,17.5635795673675,18.5974511108612,17.5660876204291,19.2339210890182,96.6251269903735,33.7186530180711,420.778738964356
"ATP6V1D",261.804303126504,647.953287813296,2343.6525685604,2085.19125606891,3643.73039345526,606.42818623245,546.076022090142,269.118731442942,184.391584055869
"BCL2",347.34150421542,551.870133262192,46.7765644390865,60.3392349773465,293.784811271633,1048.45556210991,345.505651736725,2860.4709944665,353.232309642254
"ATP6V0E1",29.0737447496945,25.6987716854373,74.1135794895218,43.2033416570969,116.434799616183,28.6256986597978,64.4027773343978,33.2386987835013,26.6095000579888
"TNFSF13",48.4654586790402,56.609999272238,1090.67760425459,201.905164026629,323.589727663058,62.4782006560414,30.6811679858354,48.7721274742967,17.5497065231947
"PSMA3",155.924951505819,43.0556451253809,24.4183531731162,29.5780799837302,19.2691028812781,23.6681821813086,191.905400308723,55.3441529203926,1073.13956518614
"APBA2",495.8348962931,326.466126944091,72.8117813370257,105.144166503701,78.3137648196886,183.363795239283,94.6372338057864,709.398269129088,623.32920540585
"GLYR1",31.6346340123903,31.2855378186593,60.7848126523053,74.1020474584135,25.0721445935467,31.2879016255287,857.161653524636,32.2000717963221,476.93257054652
"PTGFRN",74.3883606911252,45.9205176462772,299.344924746156,73.7897232528226,245.015039984007,101.706917792656,45.7065968529566,51.0273211679214,21.8639475659716
"PTGDR",11.1386308210519,49.4883487397643,11.3637177612663,12.6542886083445,11.530079057989,12.0735078997262,15.0690754579316,11.5794112749342,225.194221810812
"ALCAM",31.4250252774734,24.7726534192747,322.77409810387,931.585258402571,1153.09447103297,20.7197831647803,76.783185003571,14.9329780245581,26.4890647090901
"MYH11",12.5836190848168,13.2997295158126,18.5939838167751,26.4285982023988,17.137057390668,16.3024512447037,87.8875557861931,17.4032639364065,94.4535096930817
"JAG1",23.7126500877185,22.8968701521998,29.0104546414467,36.7926325199596,27.9430481556409,38.7039793610785,59.8636773758298,33.0883168315507,24.6056461950137
"FKBP1A",804.71270485042,289.603454236455,3358.68318186585,2899.52728705073,1367.10420635553,967.806621771362,4131.77076831399,328.470728266842,2182.01454022589
"RANBP9",288.69813949877,315.338169805602,320.742562117916,162.135365460681,433.351683787703,87.0595706427886,1435.28497871286,92.8848886521447,355.911194370401
"FOXN3",476.412679453927,2437.67655802297,936.999845645384,452.739069400061,1039.52158513834,463.474128991098,1024.21366688525,1344.07599865674,3790.73266201991
"MALAT1",1449.92544138595,338.786834178879,181.673350848557,96.9493284517928,152.080724524233,83.7923714359848,4339.75685728177,182.526231050756,9129.17326001803
"LILRB1",69.4962872186751,79.4558203732487,1077.15936791819,976.850178594629,729.22438744673,84.8203187853384,71.1343507565799,81.9720401755275,167.657591580268
"FNIP2",25.7226254914161,23.9680394767341,95.4314573966166,116.166880437192,55.7219754493806,12.4129834279975,12.0194960225186,14.8247924316405,13.698366878589
